Trigger Data Ora RH_Raw T_Raw RH T
    2699 2024-11-16 16:49:-277.661 43690 43690 -139.504 397.200
    2700 2024-11-16 16:49:-276.855 43690 43690 -139.504 397.200
    2701 2024-11-16 16:49:-275.994 43690 43690 -139.504 397.200
    2702 2024-11-16 16:49:-275.075 43690 43690 -139.504 397.200
    2703 2024-11-16 16:49:-274.090 43690 43690 -139.504 397.200
    2704 2024-11-16 16:49:-273.031 43690 43690 -139.504 397.200
    2705 2024-11-16 16:49:-271.892 43690 43690 -139.504 397.200
    2706 2024-11-16 16:49:-270.661 43690 43690 -139.504 397.200
    2707 2024-11-16 16:49:-269.328 43690 43690 -139.504 397.200
    2708 2024-11-16 16:49:-267.878 43690 43690 -139.504 397.200
    2709 2024-11-16 16:49:-266.297 43690 43690 -139.504 397.200
    2710 2024-11-16 16:49:-264.566 43690 43690 -139.504 397.200
    2711 2024-11-16 16:49:-262.661 43690 43690 -139.504 397.200
    2712 2024-11-16 16:49:-260.556 43690 43690 -139.504 397.200
    2713 2024-11-16 16:49:-258.217 43690 43690 -139.504 397.200
    2714 2024-11-16 16:49:-255.602 43690 43690 -139.504 397.200
    2715 2024-11-16 16:49:-252.661 43690 43690 -139.504 397.200
    2716 2024-11-16 16:49:-249.328 43690 43690 -139.504 397.200
    2717 2024-11-16 16:49:-245.518 43690 43690 -139.504 397.200
    2718 2024-11-16 16:49:-241.123 43690 43690 -139.504 397.200
    2719 2024-11-16 16:49:-235.994 43690 43690 -139.504 397.200
    2720 2024-11-16 16:49:-229.934 43690 43690 -139.504 397.200
    2721 2024-11-16 16:49:-222.661 43690 43690 -139.504 397.200
    2722 2024-11-16 16:49:-213.772 43690 43690 -139.504 397.200
    2723 2024-11-16 16:49:-202.661 43690 43690 -139.504 397.200
    2724 2024-11-16 16:49:-188.375 43690 43690 -139.504 397.200
    2725 2024-11-16 16:49:-169.328 43690 43690 -139.504 397.200
    2726 2024-11-16 16:49:-142.661 43690 43690 -139.504 397.200
    2727 2024-11-16 16:49:-102.661 43690 43690 -139.504 397.200
    2728 2024-11-16 16:49:-35.994 43690 43690 -139.504 397.200
    2729 2024-11-16 16:49:97.339 43690 43690 -139.504 397.200
    2730 2024-11-16 16:49:497.339 43690 43690 -139.504 397.200
    2731 2024-11-16 16:49:-471.870 43690 43690 -139.504 397.200
    2732 2024-11-16 16:49:-471.868 43690 43690 -139.504 397.200
    2733 2024-11-16 16:49:-471.867 43690 43690 -139.504 397.200
    2734 2024-11-16 16:49:-471.865 43690 43690 -139.504 397.200
    2735 2024-11-16 16:49:-471.863 43690 43690 -139.504 397.200
    2736 2024-11-16 16:49:-471.861 43690 43690 -139.504 397.200
    2737 2024-11-16 16:49:-471.860 43690 43690 -139.504 397.200
    2738 2024-11-16 16:49:-471.858 43690 43690 -139.504 397.200
    2739 2024-11-16 16:49:-471.856 43690 43690 -139.504 397.200
    2740 2024-11-16 16:49:-471.854 43690 43690 -139.504 397.200
    2741 2024-11-16 16:49:-471.853 43690 43690 -139.504 397.200
    2742 2024-11-16 16:49:-471.851 43690 43690 -139.504 397.200
    2743 2024-11-16 16:49:-471.849 43690 43690 -139.504 397.200
    2744 2024-11-16 16:49:-471.847 43690 43690 -139.504 397.200
    2745 2024-11-16 16:49:-471.845 43690 43690 -139.504 397.200
    2746 2024-11-16 16:49:-471.844 43690 43690 -139.504 397.200
    2747 2024-11-16 16:49:-471.842 43690 43690 -139.504 397.200
    2748 2024-11-16 16:49:-471.840 43690 43690 -139.504 397.200
    2749 2024-11-16 16:49:-471.838 43690 43690 -139.504 397.200
    2750 2024-11-16 16:49:-471.836 43690 43690 -139.504 397.200
    2751 2024-11-16 16:49:-471.835 43690 43690 -139.504 397.200
    2752 2024-11-16 16:49:-471.833 43690 43690 -139.504 397.200
    2753 2024-11-16 16:49:-471.831 43690 43690 -139.504 397.200
    2754 2024-11-16 16:49:-471.829 43690 43690 -139.504 397.200
    2755 2024-11-16 16:49:-471.827 43690 43690 -139.504 397.200
    2756 2024-11-16 16:49:-471.825 43690 43690 -139.504 397.200
    2757 2024-11-16 16:49:-471.823 43690 43690 -139.504 397.200
    2758 2024-11-16 16:49:-471.822 43690 43690 -139.504 397.200
    2759 2024-11-16 16:49:-471.820 43690 43690 -139.504 397.200
    2760 2024-11-16 16:49:-471.818 43690 43690 -139.504 397.200
    2761 2024-11-16 16:49:-471.816 43690 43690 -139.504 397.200
    2762 2024-11-16 16:49:-471.814 43690 43690 -139.504 397.200
    2763 2024-11-16 16:49:-471.812 43690 43690 -139.504 397.200
    2764 2024-11-16 16:49:-471.810 43690 43690 -139.504 397.200
    2765 2024-11-16 16:49:-471.808 43690 43690 -139.504 397.200
    2766 2024-11-16 16:49:-471.807 43690 43690 -139.504 397.200
    2767 2024-11-16 16:49:-471.805 43690 43690 -139.504 397.200
    2768 2024-11-16 16:49:-471.803 43690 43690 -139.504 397.200
    2769 2024-11-16 16:49:-471.801 43690 43690 -139.504 397.200
    2770 2024-11-16 16:49:-471.799 43690 43690 -139.504 397.200
    2771 2024-11-16 16:49:-471.797 43690 43690 -139.504 397.200
    2772 2024-11-16 16:49:-471.795 43690 43690 -139.504 397.200
    2773 2024-11-16 16:49:-471.793 43690 43690 -139.504 397.200
    2774 2024-11-16 16:49:-471.791 43690 43690 -139.504 397.200
    2775 2024-11-16 16:49:-471.789 43690 43690 -139.504 397.200
    2776 2024-11-16 16:49:-471.787 43690 43690 -139.504 397.200
    2777 2024-11-16 16:49:-471.785 43690 43690 -139.504 397.200
    2778 2024-11-16 16:49:-471.783 43690 43690 -139.504 397.200
    2779 2024-11-16 16:49:-471.781 43690 43690 -139.504 397.200
    2780 2024-11-16 16:49:-471.779 43690 43690 -139.504 397.200
    2781 2024-11-16 16:49:-471.777 43690 43690 -139.504 397.200
    2782 2024-11-16 16:49:-471.775 43690 43690 -139.504 397.200
    2783 2024-11-16 16:49:-471.773 43690 43690 -139.504 397.200
    2784 2024-11-16 16:49:-471.771 43690 43690 -139.504 397.200
    2785 2024-11-16 16:49:-471.769 43690 43690 -139.504 397.200
    2786 2024-11-16 16:49:-471.767 43690 43690 -139.504 397.200
    2787 2024-11-16 16:49:-471.765 43690 43690 -139.504 397.200
    2788 2024-11-16 16:49:-471.763 43690 43690 -139.504 397.200
    2789 2024-11-16 16:49:-471.761 43690 43690 -139.504 397.200
    2790 2024-11-16 16:49:-471.759 43690 43690 -139.504 397.200
    2791 2024-11-16 16:49:-471.757 43690 43690 -139.504 397.200
    2792 2024-11-16 16:49:-471.755 43690 43690 -139.504 397.200
    2793 2024-11-16 16:49:-471.753 43690 43690 -139.504 397.200
    2794 2024-11-16 16:49:-471.751 43690 43690 -139.504 397.200
    2795 2024-11-16 16:49:-471.749 43690 43690 -139.504 397.200
    2796 2024-11-16 16:49:-471.746 43690 43690 -139.504 397.200
    2797 2024-11-16 16:49:-471.744 43690 43690 -139.504 397.200
    2798 2024-11-16 16:49:-471.742 43690 43690 -139.504 397.200
    2799 2024-11-16 16:49:-471.740 43690 43690 -139.504 397.200
    2800 2024-11-16 16:49:-471.738 43690 43690 -139.504 397.200
    2801 2024-11-16 16:49:-471.736 43690 43690 -139.504 397.200
    2802 2024-11-16 16:49:-471.734 43690 43690 -139.504 397.200
    2803 2024-11-16 16:49:-471.732 43690 43690 -139.504 397.200
    2804 2024-11-16 16:49:-471.729 43690 43690 -139.504 397.200
    2805 2024-11-16 16:49:-471.727 43690 43690 -139.504 397.200
    2806 2024-11-16 16:49:-471.725 43690 43690 -139.504 397.200
    2807 2024-11-16 16:49:-471.723 43690 43690 -139.504 397.200
    2808 2024-11-16 16:49:-471.721 43690 43690 -139.504 397.200
    2809 2024-11-16 16:49:-471.718 43690 43690 -139.504 397.200
    2810 2024-11-16 16:49:-471.716 43690 43690 -139.504 397.200
    2811 2024-11-16 16:49:-471.714 43690 43690 -139.504 397.200
    2812 2024-11-16 16:49:-471.712 43690 43690 -139.504 397.200
    2813 2024-11-16 16:49:-471.710 43690 43690 -139.504 397.200
    2814 2024-11-16 16:49:-471.707 43690 43690 -139.504 397.200
    2815 2024-11-16 16:49:-471.705 43690 43690 -139.504 397.200
    2816 2024-11-16 16:49:-471.703 43690 43690 -139.504 397.200
    2817 2024-11-16 16:49:-471.701 43690 43690 -139.504 397.200
    2818 2024-11-16 16:49:-471.698 43690 43690 -139.504 397.200
    2819 2024-11-16 16:49:-471.696 43690 43690 -139.504 397.200
    2820 2024-11-16 16:49:-471.694 43690 43690 -139.504 397.200
    2821 2024-11-16 16:49:-471.692 43690 43690 -139.504 397.200
    2822 2024-11-16 16:49:-471.689 43690 43690 -139.504 397.200
    2823 2024-11-16 16:49:-471.687 43690 43690 -139.504 397.200
    2824 2024-11-16 16:49:-471.685 43690 43690 -139.504 397.200
    2825 2024-11-16 16:49:-471.682 43690 43690 -139.504 397.200
    2826 2024-11-16 16:49:-471.680 43690 43690 -139.504 397.200
    2827 2024-11-16 16:49:-471.678 43690 43690 -139.504 397.200
    2828 2024-11-16 16:49:-471.675 43690 43690 -139.504 397.200
    2829 2024-11-16 16:49:-471.673 43690 43690 -139.504 397.200
    2830 2024-11-16 16:49:-471.671 43690 43690 -139.504 397.200
    2831 2024-11-16 16:49:-471.668 43690 43690 -139.504 397.200
    2832 2024-11-16 16:49:-471.666 43690 43690 -139.504 397.200
    2833 2024-11-16 16:49:-471.664 43690 43690 -139.504 397.200
    2834 2024-11-16 16:49:-471.661 43690 43690 -139.504 397.200
    2835 2024-11-16 16:49:-471.659 43690 43690 -139.504 397.200
    2836 2024-11-16 16:49:-471.657 43690 43690 -139.504 397.200
    2837 2024-11-16 16:49:-471.654 43690 43690 -139.504 397.200
    2838 2024-11-16 16:49:-471.652 43690 43690 -139.504 397.200
    2839 2024-11-16 16:49:-471.649 43690 43690 -139.504 397.200
    2840 2024-11-16 16:49:-471.647 43690 43690 -139.504 397.200
    2841 2024-11-16 16:49:-471.644 43690 43690 -139.504 397.200
    2842 2024-11-16 16:49:-471.642 43690 43690 -139.504 397.200
    2843 2024-11-16 16:49:-471.639 43690 43690 -139.504 397.200
    2844 2024-11-16 16:49:-471.637 43690 43690 -139.504 397.200
    2845 2024-11-16 16:49:-471.635 43690 43690 -139.504 397.200
    2846 2024-11-16 16:49:-471.632 43690 43690 -139.504 397.200
    2847 2024-11-16 16:49:-471.630 43690 43690 -139.504 397.200
    2848 2024-11-16 16:49:-471.627 43690 43690 -139.504 397.200
    2849 2024-11-16 16:49:-471.625 43690 43690 -139.504 397.200
    2850 2024-11-16 16:49:-471.622 43690 43690 -139.504 397.200
    2851 2024-11-16 16:49:-471.620 43690 43690 -139.504 397.200
    2852 2024-11-16 16:49:-471.617 43690 43690 -139.504 397.200
    2853 2024-11-16 16:49:-471.614 43690 43690 -139.504 397.200
    2854 2024-11-16 16:49:-471.612 43690 43690 -139.504 397.200
    2855 2024-11-16 16:49:-471.609 43690 43690 -139.504 397.200
    2856 2024-11-16 16:49:-471.607 43690 43690 -139.504 397.200
    2857 2024-11-16 16:49:-471.604 43690 43690 -139.504 397.200
    2858 2024-11-16 16:49:-471.602 43690 43690 -139.504 397.200
    2859 2024-11-16 16:49:-471.599 43690 43690 -139.504 397.200
    2860 2024-11-16 16:49:-471.596 43690 43690 -139.504 397.200
    2861 2024-11-16 16:49:-471.594 43690 43690 -139.504 397.200
    2862 2024-11-16 16:49:-471.591 43690 43690 -139.504 397.200
    2863 2024-11-16 16:49:-471.588 43690 43690 -139.504 397.200
    2864 2024-11-16 16:49:-471.586 43690 43690 -139.504 397.200
    2865 2024-11-16 16:49:-471.583 43690 43690 -139.504 397.200
    2866 2024-11-16 16:49:-471.580 43690 43690 -139.504 397.200
    2867 2024-11-16 16:49:-471.578 43690 43690 -139.504 397.200
    2868 2024-11-16 16:49:-471.575 43690 43690 -139.504 397.200
    2869 2024-11-16 16:49:-471.572 43690 43690 -139.504 397.200
    2870 2024-11-16 16:49:-471.570 43690 43690 -139.504 397.200
    2871 2024-11-16 16:49:-471.567 43690 43690 -139.504 397.200
    2872 2024-11-16 16:49:-471.564 43690 43690 -139.504 397.200
    2873 2024-11-16 16:49:-471.562 43690 43690 -139.504 397.200
    2874 2024-11-16 16:49:-471.559 43690 43690 -139.504 397.200
    2875 2024-11-16 16:49:-471.556 43690 43690 -139.504 397.200
    2876 2024-11-16 16:49:-471.553 43690 43690 -139.504 397.200
    2877 2024-11-16 16:49:-471.550 43690 43690 -139.504 397.200
    2878 2024-11-16 16:49:-471.548 43690 43690 -139.504 397.200
    2879 2024-11-16 16:49:-471.545 43690 43690 -139.504 397.200
    2880 2024-11-16 16:49:-471.542 43690 43690 -139.504 397.200
    2881 2024-11-16 16:49:-471.539 43690 43690 -139.504 397.200
    2882 2024-11-16 16:49:-471.536 43690 43690 -139.504 397.200
    2883 2024-11-16 16:49:-471.534 43690 43690 -139.504 397.200
    2884 2024-11-16 16:49:-471.531 43690 43690 -139.504 397.200
    2885 2024-11-16 16:49:-471.528 43690 43690 -139.504 397.200
    2886 2024-11-16 16:49:-471.525 43690 43690 -139.504 397.200
    2887 2024-11-16 16:49:-471.522 43690 43690 -139.504 397.200
    2888 2024-11-16 16:49:-471.519 43690 43690 -139.504 397.200
    2889 2024-11-16 16:49:-471.516 43690 43690 -139.504 397.200
    2890 2024-11-16 16:49:-471.513 43690 43690 -139.504 397.200
    2891 2024-11-16 16:49:-471.510 43690 43690 -139.504 397.200
    2892 2024-11-16 16:49:-471.507 43690 43690 -139.504 397.200
    2893 2024-11-16 16:49:-471.505 43690 43690 -139.504 397.200
    2894 2024-11-16 16:49:-471.502 43690 43690 -139.504 397.200
    2895 2024-11-16 16:49:-471.499 43690 43690 -139.504 397.200
    2896 2024-11-16 16:49:-471.496 43690 43690 -139.504 397.200
    2897 2024-11-16 16:49:-471.493 43690 43690 -139.504 397.200
    2898 2024-11-16 16:49:-471.490 43690 43690 -139.504 397.200
    2899 2024-11-16 16:49:-471.487 43690 43690 -139.504 397.200
    2900 2024-11-16 16:49:-471.484 43690 43690 -139.504 397.200
    2901 2024-11-16 16:49:-471.481 43690 43690 -139.504 397.200
    2902 2024-11-16 16:49:-471.477 43690 43690 -139.504 397.200
    2903 2024-11-16 16:49:-471.474 43690 43690 -139.504 397.200
    2904 2024-11-16 16:49:-471.471 43690 43690 -139.504 397.200
    2905 2024-11-16 16:49:-471.468 43690 43690 -139.504 397.200
    2906 2024-11-16 16:49:-471.465 43690 43690 -139.504 397.200
    2907 2024-11-16 16:49:-471.462 43690 43690 -139.504 397.200
    2908 2024-11-16 16:49:-471.459 43690 43690 -139.504 397.200
    2909 2024-11-16 16:49:-471.456 43690 43690 -139.504 397.200
    2910 2024-11-16 16:49:-471.453 43690 43690 -139.504 397.200
    2911 2024-11-16 16:49:-471.449 43690 43690 -139.504 397.200
    2912 2024-11-16 16:49:-471.446 43690 43690 -139.504 397.200
    2913 2024-11-16 16:49:-471.443 43690 43690 -139.504 397.200
    2914 2024-11-16 16:49:-471.440 43690 43690 -139.504 397.200
    2915 2024-11-16 16:49:-471.437 43690 43690 -139.504 397.200
    2916 2024-11-16 16:49:-471.433 43690 43690 -139.504 397.200
    2917 2024-11-16 16:49:-471.430 43690 43690 -139.504 397.200
    2918 2024-11-16 16:49:-471.427 43690 43690 -139.504 397.200
    2919 2024-11-16 16:49:-471.424 43690 43690 -139.504 397.200
    2920 2024-11-16 16:49:-471.420 43690 43690 -139.504 397.200
    2921 2024-11-16 16:49:-471.417 43690 43690 -139.504 397.200
    2922 2024-11-16 16:49:-471.414 43690 43690 -139.504 397.200
    2923 2024-11-16 16:49:-471.410 43690 43690 -139.504 397.200
    2924 2024-11-16 16:49:-471.407 43690 43690 -139.504 397.200
    2925 2024-11-16 16:49:-471.404 43690 43690 -139.504 397.200
    2926 2024-11-16 16:49:-471.400 43690 43690 -139.504 397.200
    2927 2024-11-16 16:49:-471.397 43690 43690 -139.504 397.200
    2928 2024-11-16 16:49:-471.394 43690 43690 -139.504 397.200
    2929 2024-11-16 16:49:-471.390 43690 43690 -139.504 397.200
    2930 2024-11-16 16:49:-471.387 43690 43690 -139.504 397.200
    2931 2024-11-16 16:49:-471.383 43690 43690 -139.504 397.200
    2932 2024-11-16 16:49:-471.380 43690 43690 -139.504 397.200
    2933 2024-11-16 16:49:-471.376 43690 43690 -139.504 397.200
    2934 2024-11-16 16:49:-471.373 43690 43690 -139.504 397.200
    2935 2024-11-16 16:49:-471.369 43690 43690 -139.504 397.200
    2936 2024-11-16 16:49:-471.366 43690 43690 -139.504 397.200
    2937 2024-11-16 16:49:-471.362 43690 43690 -139.504 397.200
    2938 2024-11-16 16:49:-471.359 43690 43690 -139.504 397.200
    2939 2024-11-16 16:49:-471.355 43690 43690 -139.504 397.200
    2940 2024-11-16 16:49:-471.352 43690 43690 -139.504 397.200
    2941 2024-11-16 16:49:-471.348 43690 43690 -139.504 397.200
    2942 2024-11-16 16:49:-471.344 43690 43690 -139.504 397.200
    2943 2024-11-16 16:49:-471.341 43690 43690 -139.504 397.200
    2944 2024-11-16 16:49:-471.337 43690 43690 -139.504 397.200
    2945 2024-11-16 16:49:-471.334 43690 43690 -139.504 397.200
    2946 2024-11-16 16:49:-471.330 43690 43690 -139.504 397.200
    2947 2024-11-16 16:49:-471.326 43690 43690 -139.504 397.200
    2948 2024-11-16 16:49:-471.323 43690 43690 -139.504 397.200
    2949 2024-11-16 16:49:-471.319 43690 43690 -139.504 397.200
    2950 2024-11-16 16:49:-471.315 43690 43690 -139.504 397.200
    2951 2024-11-16 16:49:-471.311 43690 43690 -139.504 397.200
    2952 2024-11-16 16:49:-471.308 43690 43690 -139.504 397.200
    2953 2024-11-16 16:49:-471.304 43690 43690 -139.504 397.200
    2954 2024-11-16 16:49:-471.300 43690 43690 -139.504 397.200
    2955 2024-11-16 16:49:-471.296 43690 43690 -139.504 397.200
    2956 2024-11-16 16:49:-471.292 43690 43690 -139.504 397.200
    2957 2024-11-16 16:49:-471.289 43690 43690 -139.504 397.200
    2958 2024-11-16 16:49:-471.285 43690 43690 -139.504 397.200
    2959 2024-11-16 16:49:-471.281 43690 43690 -139.504 397.200
    2960 2024-11-16 16:49:-471.277 43690 43690 -139.504 397.200
    2961 2024-11-16 16:49:-471.273 43690 43690 -139.504 397.200
    2962 2024-11-16 16:49:-471.269 43690 43690 -139.504 397.200
    2963 2024-11-16 16:49:-471.265 43690 43690 -139.504 397.200
    2964 2024-11-16 16:49:-471.261 43690 43690 -139.504 397.200
    2965 2024-11-16 16:49:-471.257 43690 43690 -139.504 397.200
    2966 2024-11-16 16:49:-471.253 43690 43690 -139.504 397.200
    2967 2024-11-16 16:49:-471.249 43690 43690 -139.504 397.200
    2968 2024-11-16 16:49:-471.245 43690 43690 -139.504 397.200
    2969 2024-11-16 16:49:-471.241 43690 43690 -139.504 397.200
    2970 2024-11-16 16:49:-471.237 43690 43690 -139.504 397.200
    2971 2024-11-16 16:49:-471.233 43690 43690 -139.504 397.200
    2972 2024-11-16 16:49:-471.229 43690 43690 -139.504 397.200
    2973 2024-11-16 16:49:-471.225 43690 43690 -139.504 397.200
    2974 2024-11-16 16:49:-471.221 43690 43690 -139.504 397.200
    2975 2024-11-16 16:49:-471.217 43690 43690 -139.504 397.200
    2976 2024-11-16 16:49:-471.212 43690 43690 -139.504 397.200
    2977 2024-11-16 16:49:-471.208 43690 43690 -139.504 397.200
    2978 2024-11-16 16:49:-471.204 43690 43690 -139.504 397.200
    2979 2024-11-16 16:49:-471.200 43690 43690 -139.504 397.200
    2980 2024-11-16 16:49:-471.195 43690 43690 -139.504 397.200
    2981 2024-11-16 16:49:-471.191 43690 43690 -139.504 397.200
    2982 2024-11-16 16:49:-471.187 43690 43690 -139.504 397.200
    2983 2024-11-16 16:49:-471.183 43690 43690 -139.504 397.200
    2984 2024-11-16 16:49:-471.178 43690 43690 -139.504 397.200
    2985 2024-11-16 16:49:-471.174 43690 43690 -139.504 397.200
    2986 2024-11-16 16:49:-471.169 43690 43690 -139.504 397.200
    2987 2024-11-16 16:49:-471.165 43690 43690 -139.504 397.200
    2988 2024-11-16 16:49:-471.161 43690 43690 -139.504 397.200
    2989 2024-11-16 16:49:-471.156 43690 43690 -139.504 397.200
    2990 2024-11-16 16:49:-471.152 43690 43690 -139.504 397.200
    2991 2024-11-16 16:49:-471.147 43690 43690 -139.504 397.200
    2992 2024-11-16 16:49:-471.143 43690 43690 -139.504 397.200
    2993 2024-11-16 16:49:-471.138 43690 43690 -139.504 397.200
    2994 2024-11-16 16:49:-471.134 43690 43690 -139.504 397.200
    2995 2024-11-16 16:49:-471.129 43690 43690 -139.504 397.200
    2996 2024-11-16 16:49:-471.125 43690 43690 -139.504 397.200
    2997 2024-11-16 16:49:-471.120 43690 43690 -139.504 397.200
    2998 2024-11-16 16:49:-471.115 43690 43690 -139.504 397.200
    2999 2024-11-16 16:49:-471.111 43690 43690 -139.504 397.200
    3000 2024-11-16 16:49:-471.106 43690 43690 -139.504 397.200
    3001 2024-11-16 16:49:-471.101 43690 43690 -139.504 397.200
    3002 2024-11-16 16:49:-471.097 43690 43690 -139.504 397.200
    3003 2024-11-16 16:49:-471.092 43690 43690 -139.504 397.200
    3004 2024-11-16 16:49:-471.087 43690 43690 -139.504 397.200
    3005 2024-11-16 16:49:-471.082 43690 43690 -139.504 397.200
    3006 2024-11-16 16:49:-471.077 43690 43690 -139.504 397.200
    3007 2024-11-16 16:49:-471.073 43690 43690 -139.504 397.200
    3008 2024-11-16 16:49:-471.068 43690 43690 -139.504 397.200
    3009 2024-11-16 16:49:-471.063 43690 43690 -139.504 397.200
    3010 2024-11-16 16:49:-471.058 43690 43690 -139.504 397.200
    3011 2024-11-16 16:49:-471.053 43690 43690 -139.504 397.200
    3012 2024-11-16 16:49:-471.048 43690 43690 -139.504 397.200
    3013 2024-11-16 16:49:-471.043 43690 43690 -139.504 397.200
    3014 2024-11-16 16:49:-471.038 43690 43690 -139.504 397.200
    3015 2024-11-16 16:49:-471.033 43690 43690 -139.504 397.200
    3016 2024-11-16 16:49:-471.028 43690 43690 -139.504 397.200
    3017 2024-11-16 16:49:-471.023 43690 43690 -139.504 397.200
    3018 2024-11-16 16:49:-471.018 43690 43690 -139.504 397.200
    3019 2024-11-16 16:49:-471.013 43690 43690 -139.504 397.200
    3020 2024-11-16 16:49:-471.007 43690 43690 -139.504 397.200
    3021 2024-11-16 16:49:-471.002 43690 43690 -139.504 397.200
    3022 2024-11-16 16:49:-470.997 43690 43690 -139.504 397.200
    3023 2024-11-16 16:49:-470.992 43690 43690 -139.504 397.200
    3024 2024-11-16 16:49:-470.986 43690 43690 -139.504 397.200
    3025 2024-11-16 16:49:-470.981 43690 43690 -139.504 397.200
    3026 2024-11-16 16:49:-470.976 43690 43690 -139.504 397.200
    3027 2024-11-16 16:49:-470.970 43690 43690 -139.504 397.200
    3028 2024-11-16 16:49:-470.965 43690 43690 -139.504 397.200
    3029 2024-11-16 16:49:-470.960 43690 43690 -139.504 397.200
    3030 2024-11-16 16:49:-470.954 43690 43690 -139.504 397.200
    3031 2024-11-16 16:49:-470.949 43690 43690 -139.504 397.200
    3032 2024-11-16 16:49:-470.943 43690 43690 -139.504 397.200
    3033 2024-11-16 16:49:-470.938 43690 43690 -139.504 397.200
    3034 2024-11-16 16:49:-470.932 43690 43690 -139.504 397.200
    3035 2024-11-16 16:49:-470.927 43690 43690 -139.504 397.200
    3036 2024-11-16 16:49:-470.921 43690 43690 -139.504 397.200
    3037 2024-11-16 16:49:-470.915 43690 43690 -139.504 397.200
    3038 2024-11-16 16:49:-470.910 43690 43690 -139.504 397.200
    3039 2024-11-16 16:49:-470.904 43690 43690 -139.504 397.200
    3040 2024-11-16 16:49:-470.898 43690 43690 -139.504 397.200
    3041 2024-11-16 16:49:-470.892 43690 43690 -139.504 397.200
    3042 2024-11-16 16:49:-470.887 43690 43690 -139.504 397.200
    3043 2024-11-16 16:49:-470.881 43690 43690 -139.504 397.200
    3044 2024-11-16 16:49:-470.875 43690 43690 -139.504 397.200
    3045 2024-11-16 16:49:-470.869 43690 43690 -139.504 397.200
    3046 2024-11-16 16:49:-470.863 43690 43690 -139.504 397.200
    3047 2024-11-16 16:49:-470.857 43690 43690 -139.504 397.200
    3048 2024-11-16 16:49:-470.851 43690 43690 -139.504 397.200
    3049 2024-11-16 16:49:-470.845 43690 43690 -139.504 397.200
    3050 2024-11-16 16:49:-470.839 43690 43690 -139.504 397.200
    3051 2024-11-16 16:49:-470.833 43690 43690 -139.504 397.200
    3052 2024-11-16 16:49:-470.827 43690 43690 -139.504 397.200
    3053 2024-11-16 16:49:-470.821 43690 43690 -139.504 397.200
    3054 2024-11-16 16:49:-470.815 43690 43690 -139.504 397.200
    3055 2024-11-16 16:49:-470.808 43690 43690 -139.504 397.200
    3056 2024-11-16 16:49:-470.802 43690 43690 -139.504 397.200
    3057 2024-11-16 16:49:-470.796 43690 43690 -139.504 397.200
    3058 2024-11-16 16:49:-470.789 43690 43690 -139.504 397.200
    3059 2024-11-16 16:49:-470.783 43690 43690 -139.504 397.200
    3060 2024-11-16 16:49:-470.777 43690 43690 -139.504 397.200
    3061 2024-11-16 16:49:-470.770 43690 43690 -139.504 397.200
    3062 2024-11-16 16:49:-470.764 43690 43690 -139.504 397.200
    3063 2024-11-16 16:49:-470.757 43690 43690 -139.504 397.200
    3064 2024-11-16 16:49:-470.751 43690 43690 -139.504 397.200
    3065 2024-11-16 16:49:-470.744 43690 43690 -139.504 397.200
    3066 2024-11-16 16:49:-470.738 43690 43690 -139.504 397.200
    3067 2024-11-16 16:49:-470.731 43690 43690 -139.504 397.200
    3068 2024-11-16 16:49:-470.724 43690 43690 -139.504 397.200
    3069 2024-11-16 16:49:-470.717 43690 43690 -139.504 397.200
    3070 2024-11-16 16:49:-470.711 43690 43690 -139.504 397.200
    3071 2024-11-16 16:49:-470.704 43690 43690 -139.504 397.200
    3072 2024-11-16 16:49:-470.697 43690 43690 -139.504 397.200
    3073 2024-11-16 16:49:-470.690 43690 43690 -139.504 397.200
    3074 2024-11-16 16:49:-470.683 43690 43690 -139.504 397.200
    3075 2024-11-16 16:49:-470.676 43690 43690 -139.504 397.200
    3076 2024-11-16 16:49:-470.669 43690 43690 -139.504 397.200
    3077 2024-11-16 16:49:-470.662 43690 43690 -139.504 397.200
    3078 2024-11-16 16:49:-470.655 43690 43690 -139.504 397.200
    3079 2024-11-16 16:49:-470.648 43690 43690 -139.504 397.200
    3080 2024-11-16 16:49:-470.641 43690 43690 -139.504 397.200
    3081 2024-11-16 16:49:-470.633 43690 43690 -139.504 397.200
    3082 2024-11-16 16:49:-470.626 43690 43690 -139.504 397.200
    3083 2024-11-16 16:49:-470.619 43690 43690 -139.504 397.200
    3084 2024-11-16 16:49:-470.611 43690 43690 -139.504 397.200
    3085 2024-11-16 16:49:-470.604 43690 43690 -139.504 397.200
    3086 2024-11-16 16:49:-470.597 43690 43690 -139.504 397.200
    3087 2024-11-16 16:49:-470.589 43690 43690 -139.504 397.200
    3088 2024-11-16 16:49:-470.581 43690 43690 -139.504 397.200
    3089 2024-11-16 16:49:-470.574 43690 43690 -139.504 397.200
    3090 2024-11-16 16:49:-470.566 43690 43690 -139.504 397.200
    3091 2024-11-16 16:49:-470.559 43690 43690 -139.504 397.200
    3092 2024-11-16 16:49:-470.551 43690 43690 -139.504 397.200
    3093 2024-11-16 16:49:-470.543 43690 43690 -139.504 397.200
    3094 2024-11-16 16:49:-470.535 43690 43690 -139.504 397.200
    3095 2024-11-16 16:49:-470.527 43690 43690 -139.504 397.200
    3096 2024-11-16 16:49:-470.519 43690 43690 -139.504 397.200
    3097 2024-11-16 16:49:-470.511 43690 43690 -139.504 397.200
